D,0.7579544029403025
D,0.04048437818077755
D,0.4049341374504143
C,0.9677999949201714
C,0.5833820394550312
B,0.5046868558173903
C,0.1397457849666789
A,0.6183689966753316
C,0.9872592010330129
B,0.3101475693193326
A,0.8988382879679935
C,0.47214271545271336
A,0.35379132951924075
C,0.6108869734438016
B,0.9666063677707588
D,0.4426933591463411
C,0.06227958802154521
A,0.09327186435241008
D,0.7102534236374868
A,0.6118970848141451
C,0.24391087688713198
C,0.7036425461655201
A,0.19106709150239054
B,0.23861592861522019
B,0.80317946927987
D,0.09121595383022585
C,0.8750872873361456
D,0.10905784593110368
C,0.7065614098668896
C,0.814466863291336
B,0.9638385459738009
C,0.4449890262755162
D,0.3170468477580771
B,0.290329502402758
B,0.8214672147238964
A,0.6127731798686067
C,0.47653099200938076
A,0.6787239593088918
B,0.8767703708227748
A,0.8424602231401824
D,0.8378652312255158
C,0.5217901007207386
B,0.8494859651863671
D,0.5796950107456059
D,0.492655386479537
C,0.0823729881966474
A,0.4864442019691668
C,0.8450775756715152
B,0.016209026660689796
C,0.11713429320851798
B,0.3720601930810732
B,0.33253614921965546
A,0.1006075202160962
B,0.8553226195102233
B,0.04523406786561235
A,0.026696794662205203
B,0.6063384177542189
A,0.3912094093228269
C,0.8338444305994857
A,0.036392037611485795
A,0.19459095568233187
B,0.7181133264593419
D,0.21057650988664645
A,0.9369691586445807
A,0.5442354114772292
A,0.8359026555711022
A,0.22082927131631735
C,0.3502939673965323
B,0.06104243921962749
D,0.03937870708469238
A,0.6993231250959273
D,0.19935579046706298
C,0.9043986330300443
D,0.8383265651934163
B,0.6976970707821888
B,0.9665489030431832
A,0.7886482900098098
B,0.8454245937016164
C,0.5294742230377147
A,0.596791393469411
D,0.6656058220179341
A,0.47162541509628797
D,0.9000980523907597
C,0.6489334878113245
D,0.837661174368979
C,0.15341277093142425
A,0.4579542036471842
A,0.3359165544734606
A,0.5443194976514814
B,0.24013040782635398
D,0.35222556151550743
C,0.673403459483394
B,0.7156193503014563
D,0.7484858811975865
A,0.001524221856720187
B,0.6985826889753467
B,0.23941596018595857
D,0.37864807032309444
D,0.03154547812243602
D,0.7721857179864934
A,0.16567497287207977
A,0.25922692344722276
B,0.44636471217552665
D,0.9080398571595916
A,0.8838751542487009
D,0.3259439044599104
D,0.049856996603651726
D,0.188001294050828
A,0.8374483937438901
B,0.9868214802051282
D,0.9495475342759118
D,0.31617713722134233
B,0.014291314164728952
A,0.9802446426654712
A,0.19045993029254593
B,0.8736538239003423
C,0.6885400040337084
B,0.10018068906370903
D,0.6276391005616293
A,0.2747138434192621
D,0.7998245566512758
A,0.8613599036372361
B,0.6535669902031535
C,0.11510934585231414
B,0.27840981521636055
A,0.04229760200279409
B,0.6809967701112433
C,0.946502554169996
A,0.8463599216128499
D,0.7123576525162417
D,0.6401411997932241
C,0.8714107315087972
B,0.20784410369082473
C,0.008897082049078797
B,0.27137343088841726
C,0.7896231589257826
A,0.3382559700266786
A,0.041202949506209285
B,0.14941603676910742
C,0.36090661134415847
B,0.29340700145733656
D,0.7305217328645741
A,0.30787976219942303
A,0.3026706606385793
C,0.2992255048060537
A,0.09940033823870109
D,0.4740046511372964
C,0.12432480215345709
A,0.6995952911506185
D,0.03782437966691787
C,0.7347509912186152
B,0.9196888444316101
D,0.8061184955728092
A,0.06583467727730097
A,0.19804028235278703
B,0.06115615654596607
A,0.09807651038324794
C,0.44854428559655457
D,0.7882887690133504
B,0.4230380735074225
C,0.2201378642652858
C,0.5852279869996022
B,0.43122102463204415
C,0.1150124003280546
A,0.9030107075409272
D,0.752438401258893
B,0.11891028655385572
D,0.2564796746315954
A,0.9970404948887329
B,0.6234150837835258
A,0.19797004355794223
D,0.3616420965372864
B,0.10474628201641056
D,0.14840201708602985
D,0.6383635452384463
D,0.8776565829010952
D,0.6793183678168555
C,0.8335334993782705
D,0.635064793155105
B,0.5428090736997917
B,0.009704659433814156
C,0.8181183809177941
A,0.5251073848334467
C,0.6025867148054135
B,0.8423333270773672
C,0.7181316517768294
D,0.06635913103778524
A,0.5165278007752844
A,0.06635468620874474
B,0.04063202664590093
A,0.7588987264331779
D,0.3305943672500803
B,0.8006454493762514
D,0.9685982716927071
D,0.9010904768840049
A,0.5738724774915492
A,0.7469653891501328
B,0.2896641383723638
D,0.8256966171603538
D,0.8454919814395919
D,0.6074299110948179
B,0.8513166074810679
A,0.6569845518861341
A,0.7407454042283365
C,0.5068577868511277
C,0.3326858137966755
D,0.8598834221214616
C,0.7724801555877414
D,0.8100375338172869
A,0.16379542381305134
B,0.23895170008456956
C,0.0555270458896614
A,0.4813304127593788
B,0.49183095909626395
A,0.6735438085995347
B,0.8102884962164306
C,0.41114019628748133
D,0.38668300553323576
A,0.10148050986892876
B,0.02022807324279441
B,0.6299662912183356
A,0.7000796910311562
C,0.19497362064878687
D,0.11099692345616674
A,0.6101197429062234
D,0.6143308403515266
C,0.6504721799814983
C,0.7885664913738635
B,0.95846907728749
D,0.799341211421814
A,0.5190073092314018
B,0.03818441020037311
D,0.44457960405634067
B,0.4554702368121878
A,0.9564975354421206
A,0.4861651007487351
A,0.9447832518820701
B,0.2296552367022351
D,0.5071067236759631
A,0.14569042195357562
D,0.9228805831375125
A,0.41564119654091314
A,0.4151614515022839
B,0.7342793416571158
A,0.7913428503775491
D,0.6864181042985581
A,0.4966247746294912
C,0.72254277208884
A,0.35250302456564797
A,0.3592533148212369
A,0.34544510653523897
B,0.009964241312966027
B,0.8190066990688627
A,0.5965890354919068
B,0.20797804000401565
B,0.6590184917581017
A,0.7479768172441763
C,0.3691301471700257
A,0.932788033819558
B,0.8591756086192088
B,0.4540480681686925
D,0.34444960733861085
C,0.13015769442868408
B,0.36223986994484925
D,0.9609071038114427
C,0.9371268442154698
C,0.18404555017515556
A,0.10258043954691198
C,0.15640306008300875
B,0.9456783914956152
B,0.3158914186681244
B,0.23665719296677712
B,0.291059519145354
D,0.6631955135334705
B,0.6012082175951422
D,0.0779211200935358
A,0.13202027544551864
C,0.5507771776374378
B,0.5910765187605377
C,0.6369660374117204
A,0.24805850121983253
C,0.6370445113549524
A,0.376431751315491
A,0.41722547979620506
C,0.44129738363616366
C,0.2933116551663051
D,0.09105648808381206
B,0.7965170227633064
C,0.11215874223546374
B,0.7956571556821322
D,0.928268212070889
B,0.7676407428212785
D,0.1747372019883816
D,0.3403879026852894
B,0.35536744790103547
A,0.48328798826810027
B,0.2947283238309857
D,0.6187355180234525
A,0.2187341846418389
A,0.7686342595428415
C,0.5452081159439722
B,0.4242090709976407
D,0.09255304692818778
D,0.7600898367234922
B,0.5437408220916614
D,0.28008838468838926
A,0.12083161078451865
A,0.0002532098932251925
D,0.5261019087624684
D,0.4445845492335537
C,0.35382203223851694
B,0.5954099154864194
A,0.0704556688087915
C,0.30560393283991993
C,0.11818482376773232
B,0.8906989166138923
B,0.06809296768032302
C,0.2827478909480132
B,0.5739818030823766
B,0.5313758038379728
D,0.9556548717215211
D,0.7414270622920264
C,0.29225416811082217
C,0.5682329433322765
B,0.15706996711565713
A,0.3814277529807131
D,0.1395330992312218
C,0.3540578606136997
D,0.7423454703026071
B,0.47671524799509457
C,0.49271975198428686
A,0.44398175403613704
B,0.7452096901500458
A,0.8873352305676206
B,0.025546799267838538
D,0.39096604949642
A,0.8462248334797323
A,0.6868956228130294
A,0.6862965222396646
D,0.006423453698145676
A,0.11615210489091876
A,0.9996851255769114
C,0.7270999543422898
B,0.14067978971908934
C,0.1912043400515635
D,0.4608948954667579
C,0.3841301513333275
C,0.42170989251140467
D,0.14801928734251768
B,0.5241618701522923
B,0.2088660889148145
B,0.4441243361619651
D,0.427290207198605
D,0.3895364160074527
B,0.7955834433152874
D,0.9400346443375104
A,0.9058221085991531
A,0.234029260524927
A,0.8710093735661795
C,0.05699047999950346
B,0.23306417175218364
C,0.6125067478912297
C,0.7714305883456576
C,0.4114323292545551
A,0.6318794317305464
D,0.580960135568696
D,0.25475221651879554
D,0.21541959298546798
